id,score,review,date_added,medico_id,usuario_id
479,5,gEs TPulDwbsDqjvpxGVxoevcNwNzLtQyaPWPXsJvxlFKxzZXHTCJreLPxyZznslbZdSKFrcWbUrLxMTnDTtAEjoEjrtZPLyMeTp,2023-09-26 13:32:12.327296,45,196
480,3,hQTikkbpElMHvUmslCMTuKypmfKSCGRvkFrhcIdrcvUuydVHBuJoIyIEflOsHcrJqwp wUqmkUHzBSzGMofgCagAzJKsLiSMnTaw,2023-09-26 13:32:12.342928,44,17
481,2,SYGrpNTAPfbYhZiykKSVA cSdLLIXvSxjQynclMgrFaTRfTQQrpbKslTssNaWBBcKfcErIuYQRsHusTVbFrbeI yfuwAIfYMBCci,2023-09-26 13:32:12.358550,3,44
482,2,mBGeDLnXJoOhkGICryWnVlEQlkyqYZQPPbuShifGhpoyAqOSllWyDFXjeyZSmltfuXEKeMIpRuaENtmCwZQJNAjHmeOqkZUsKyLC,2023-09-26 13:32:12.374209,24,204
483,3,XxJhbssWSYePAOfFEExcTLZGjyebPyvvUosuDzayJGcgmkQZTwzHLFvgjimEcmbPJXgvpbUbMAARrHGTKkVggBBKoKwFBBpsCbhn,2023-09-26 13:32:12.389799,4,108
484,4,BdoMLQNiEWOFhvcXFdvJwAgKXPwswxMIgyEYLMggChGlgrhwctmsIoVmlqESBUmaAOfcCUyEsUeRgayHYWrnjEZMIPHmwwySXRvo,2023-09-26 13:32:12.423694,42,131
485,4,PHwIhSPeHZjOiLYHMsJeVXVkjuAuUEMZnXPHoVFXxtpuEHaGarn gjVVoIzKzzSbVKPTcHAEMLaXoTZSxCSwWPIpRItJekthYxPA,2023-09-26 13:32:12.446037,1,156
486,4,LtY SzyOXxPNzQwhYNbafhpgWQSVTIYPOOVqlBboDPakoKcbLtCWErueAoEOTZWLyVYIaE QeQyarkeyJXkoiimveNoMdZrdKBEy,2023-09-26 13:32:12.465038,44,154
487,1,HSrbTEAtRBTZZXtE AzTckYPdCHlW MZgAXoknTkXoeHd XelSedUxbUWBkKdETKVxZLXnWDLMZAFfTsxp JmNKfwKfdgTxQVtXl,2023-09-26 13:32:12.485578,18,188
488,5, NmNxsurDfnUvNNg sfeZluDIpfL HbNlSjSqCPtG nHOrBELzzAONddYPBbIHIDBZzSjMsGWDKYtKSLUqTHwAEcIBdlrJoCh Pc,2023-09-26 13:32:12.505611,14,114
489,2,gHUEdkcETvSuKkrXYcpMbImfeKnLoNpUVqUlHntHfmZKJEvDqMEJEuqUqGtfeXHPrBiunyWNBeXGrTaUsolhslgSkewEDSGcTNVK,2023-09-26 13:32:12.524860,3,220
490,3,vIXTUTLLNYXMyuVsajEwdiyhUSO TSlrnCYHlinSQnCmLEXUnNiPnBTypoZyngEtTFNEmNKivwaOHWmwxpRbEhqXEMRKIZxVrFDA,2023-09-26 13:32:12.542338,16,236
491,2,yWjvtXKYVGRBeMkWZaJZPyRYXIbCJgbaxDdpdZmacoWfYgSgrezMOObkJbNlihFEkpfYwGxmbMKPtAhjzSDWSzsONmoDlbWMhbJc,2023-09-26 13:32:12.567968,50,126
492,1,VUQkrfHjHmmQMyCAxmYttTWKXCCWaVfbEGNCsRQjPZfDrbGoTAGGAORhUkyFwcXfYSVbVJihyzVtzKd sYbXjqINljBxihSsGHit,2023-09-26 13:32:12.602238,12,174
493,5,mypgeKvbprusEPxZISMlRAoqeAVRHOveoIehUfrQJODYFv JrWyQA RdmSmQjTpEYACHJopSWAPvEDJkAviaIxRtS qD egcDDdM,2023-09-26 13:32:12.620240,46,4
494,3,ashPLVUMvXXRphOCZSRYJnpkdcMKCtSMpcbbAaMOHJEkwnMLB glslPQwVCbdhPaAEoiIyRwGIBDQIaLeeOKGHMYsocqZksgpEXs,2023-09-26 13:32:12.633803,1,11
495,4,LLioUkMoKPFjOsCWpYlVNgbdIOIvxwMVxJouCOhQWoVwldWZOVUglgFHmzlNFFnRtjzXlXQVllJpcWROOxwBWXsaYUaQD Puuqpa,2023-09-26 13:32:12.649428,23,181
496,4,SqbIUnnHkNtOEMtPKEcbiLdMItwbPVcjRKAnFgraxpiFZ IKEwPHmehjvaYFhYHPGNGTywftZqbDHLyyehPxtPfNmdYTGROcNSLX,2023-09-26 13:32:12.665052,13,210
497,4,dGBPvZHocmQZFqZwGywWZtgVkhoSOohawwkooTEwXmXjWrADxphWeIzAQmjOCmUGjyyNFVkIsYImbMEBQFIfl QAVhaPaVCOKaOz,2023-09-26 13:32:12.680681,46,78
498,3,cXgdlumDDRkrRgVVQAvNegiaCsocvG gHmBuqOwIksltmM jvHxWBiUbDEVO awiW ZLId WjoYvoduWrAVJxTOcHImInPVFFXjn,2023-09-26 13:32:12.696305,33,219
499,4,kJNJqKRqIJfggDOQuIVdZCSpnGQzgOjXDyFXGtQxwXsSeDVFybCK yabjwlLYHvWxDQhafCjvJOhlNXLCNBaRwVpQDKAsNalgAO ,2023-09-26 13:32:12.724257,3,162
500,2,zOaJvvHiipyyGMqTQRUlvOQeikqnCEAPBUQNCCGbrgFNa oNXMQOjjuKKuJPntVWpoMVKwHHFevDlESbwkfUHmcvGEekvoLbXkrC,2023-09-26 13:32:12.743122,17,222
501,3,zdn KJC LwVsMMoCqyE hWJg Pv gwmzaLAKojtobA DamYLAbfNMIaeojBOaUWetHpdSnmIANErphJvUS IMSTQbOlrETTcBGho,2023-09-26 13:32:12.758750,4,91
502,3,HEKrZfRBUOSoNVRAcGnUUcRuoLtLSwXRJOmMGTieMbRVtKFGXdDdRPowDaSXJpmMA XMjsPD vyZTVqP uqTnEmDVSYqWudzKDtn,2023-09-26 13:32:12.809403,38,169
503,2,MYlncSDyuBWKrQYtdCaUJQXvWmrkzFMQsIuJmijBjWxplzGlEbyxaOxwUjyCiOaKboAYsVcmAMNZhbWZeJyDIdfxMURmiGEjP II,2023-09-26 13:32:12.842402,17,21
504,4,DuIJrulQoe ZBuaGiLxmGYozqMghIQVtmetjNOnQWmECbqKk KykDcdAdEbUYRVBqdWWAvzlXVkUuTUCpCAvRTFEsIzTFnAAczpc,2023-09-26 13:32:12.873403,2,63
505,4,cAomvZatcKNYSRqYDsgzHaPopXHaRmfNP kymQeTUCvKmQseVtw VDpdJtKraRVVMLQVtiOOSzAteGANJbScSpVJMcTfRVNYLFer,2023-09-26 13:32:12.919389,15,221
506,1,QTdRtoLVYMBXPK NVEFBfJUq OnlQgXTqcAimL LhNlCeQVsjzHZfi LyHYqQewMdTttvAkyUExKJpXujKuKLUOMwZupEeceepuV,2023-09-26 13:32:12.947646,4,211
507,2,xQRhSXXaDtlymxBIYUtDu gFbLvQJDEtiXWxWexjxwAjCoMUrbSknCjtqCSQllvZeSPIYHgigMAZYxfAbGtNCgbFQgfLTRakYtEG,2023-09-26 13:32:12.970447,9,19
508,1,Kec swJXALzRMcbyivQhSUnzvieHWWRObFHnIXJXXpLZDnDqmEfRWZEoOpwWjanGuSoODPDqhFoDzlAVZplUHAQFIMjTmTuSplPV,2023-09-26 13:32:12.992420,38,223
509,5,LFrIzqFrxQjBqzcsEwcpnItWVYAviNAIBDzFMgHDRzTvUXvlJDxzFqokDdXRulonqf CcmKomyhhPDueAnqDnyqwMleBCPZfAWlc,2023-09-26 13:32:13.016263,43,76
510,4,PqFFhgJKJIOwLnWcZVcLlTNEaJxXvWPlutADwVqvlvzmPFXaQzLJFOShlUJTwULqoQxscWMZElwDwhpwgoJNVVZxcYFKO XFfnhg,2023-09-26 13:32:13.041491,40,124
511,5,pFRVLRxQWITmmWSfpRijhqIQZsMjdHSrNlbhPGADCIKMnrkKOWQJSCPAavoNpKivazSmhSrSIVvEhaDvVWQYGpajYBrUqkOOZTUf,2023-09-26 13:32:13.050555,18,133
512,4,hUdMYSMqjmZEoNJbUqrfx RGSaAAJwxmsOBOQCUssplaSSOgKMwsCjqianKW IKfOpVQZqHiIOPvOEMaBbZaAB uMABAFBNGoVDj,2023-09-26 13:32:13.087122,8,134
513,5,ShooFxBmMGMYHzsmqbNXjWTOtwOuNSEJjWJpPsTGzZAqkJaDDeUaObamaYDMJughVvmMZb MCuJi ZfnqNAhkDmeydUPTMxWMxwM,2023-09-26 13:32:13.121123,48,225
514,4,QylbyPYdqIzsxcElDmEHtLHhf xgVKApxQlhtDkoxETonSfHKqmVmmYiPfOOoeivGWGHgrlnrfgQPMXRFojCkZNKtFTOeEKkDtbw,2023-09-26 13:32:13.161739,13,56
515,1,GZFftpNssyvEVTtBZyHJedoLaIuaWElYoLsbKGxgwumWuFsXaJXrmTYyaQjzZnVmtqFmYZZvSVJDBGoVlBnzwkYyLlCQeLTwhkwn,2023-09-26 13:32:13.173415,42,108
516,2, KdNioIyleGCuuEdlFdyIEkDXpjeEvarMndCffTFgLdSWBkQVjbZjyCavOWncBngqQIPtQrnkGWreEQXpEihNopRuJGcIlyNrcbz,2023-09-26 13:32:13.209989,5,229
517,3,PMqkFwYEErzqNOMHWUyFLYhEwTQzhzUqKHLGBjzKQFstDQe dGJjlIBOAiQUdmYkLTqwYdfl UINhaUieDhitvtKwNkTrehqrHrh,2023-09-26 13:32:13.232990,6,153
518,5,zRbGcPNmOuNKBSldIzYAn TdpKsHHkFJIKTgMngjETriqQk ceyjZqVOdZYPeCGTdYXMYENOxUjyQbuBKVK iKWXQJHfPQnwrsGP,2023-09-26 13:32:13.249683,13,150
519,3,INbYzKnozAoRRcnNjANHFoGkkEgDvZhNJvROKolJmSIIYFxIzRvIBKAJNUVeBJKeqKFkslTOQtHgRUMarWkEcQvinbrWiCJgSpLi,2023-09-26 13:32:13.272941,11,66
520,3,gQpCxrrltmhLxcLHqKsuRaHdtGLLxClzBixeVZlXpMXoXvEFHZZtSjQoIlqAWegMbgjZLYyTCZuVXJbKXYepXRanaubRibAphNXk,2023-09-26 13:32:13.287069,33,56
521,4,youXZvJyweWqOL vxVCiWJlGLqnnemRMZgMkXeSwvshmjefJiTtKTyxHbvpmuYEfPlaDiPvGtFweDLYUreeQobwjgbqCDquacJNa,2023-09-26 13:32:13.307071,35,116
522,4,YOKIWvM udMICXDHIIEbxMOWaKFzavCJIkdyHEFGhSAdBd bOrbxlIjqCVEMVzEvHgXBEMJtTZdWwpKyIRffamiiHyWziJqRscXb,2023-09-26 13:32:13.322593,46,50
523,3,VXMuBvebPAkjSrj wkCC JIhuXhFdKSwjADzidsDaLBbhYUykpO xVWVjDjEsfHPCcHyzwmnAynGkFynDnrZhPy vutTZpjgJqpb,2023-09-26 13:32:13.344179,22,205
524,4,XmJSPaKvknTPIblNYBqNnSZDExbxRWZeDcNMXHezOzTkB jAsIcoLdNQErqoSxyjnlYzxFptTVpyfZwyb QfsFYtsPGzHRQzZpfU,2023-09-26 13:32:13.362183,49,176
525,4,dbFHnNhbGgShWtGGfVLtUEezUXZwkRJWsZOREEEuUBxVtiBrkRQUHGZqhBSCvrKYqmYGsQJ chUMOquhEJibMJCyxuTZlVeHyjKj,2023-09-26 13:32:13.391602,21,164
526,2,QnpPwtoRkPJ BjmUxPKhEPGkUZlYFholXxMcTlTwwmwNaJWWjQmkRMIBdKVLl MhjzXSDMji UaVJkexOkbHegjEfPQYPQbSidIe,2023-09-26 13:32:13.411798,16,80
527,4,PDPTmgSoCVlZlKxXeYbOAvgPciiXOUuxNTyRVoeMtdFpnnuMTICnZjGFOnThijEgHngByDHsyBaSKbBmyFEiIswE MzADFSCFTwo,2023-09-26 13:32:13.436800,22,28
528,1,ddIItcemCWOOHiJs tusCjbWOkZOVKzPjovDESgqRiqnRXcNhJySrXkstjnSzEBMOgPCfluihrGJxmzU JsbLziuO  ifuaOWORs,2023-09-26 13:32:13.468800,41,224
529,4,viMezggvYpdzKyjicuBWPbvayXAiJhpRxmppaQMsLtAdeXywLNTFgKRteGFFPmwkUkNwv ViWNqICLbNvHZAcIKlrYxLDqTxtnDo,2023-09-26 13:32:13.500805,11,152
530,2,qbfstJmmggeAxbspiCaCflsayQlsDPBAFuqZ ZYhwckZHyZiiHewPC vxbJJUoewfNbvQ sMFRdKOUfITb mkcWbTvIjzaIWSwvl,2023-09-26 13:32:13.528801,34,206
531,2,qGzjRcMPubsoqxMogKUyfDUi fdfxhIKiqTvYunVwopHbOnSlirRxmpsqaRunTbHpQzoXkHWZIDTzjpwTsatNmdDVFFegLOyOGRa,2023-09-26 13:32:13.557805,6,40
532,3,VhugLLBsRNYtfXKGOoMOanBMzLvxzJLIwSvPQmkdDXLZrduhTeTEDwJwyLQAxCABnHZnGRnzJWsqEPJDzLPsFxcTguAUdjveCind,2023-09-26 13:32:13.578806,10,206
533,2,vCFUQwDrNdqGXEkqEkdzijN iejSzQjADZmLqlhYtXsuMRdJqXrWTpirKRwaQdsHpcVDegNUYPHaJrnTTgkwjzgcEtXEGQyXGORe,2023-09-26 13:32:13.599805,35,133
534,2,ojMkEJrMfFUiwqROuwhFLoPmwxOnJWLuzVTvfCREkKrzoUMvFWcDYAYsBlbTVthjGrOLsGUDSbMkjNPNkPawrsDCkZcZPOndjVkv,2023-09-26 13:32:13.661807,12,236
535,5,kTAeHuLftDVbBfuCkijtGnGPmlBFxwWVOHDugYqiKgkGIpfUSqqRWssRRZejOPRXtnoaQyq wEPbNmHNyxKoqcSxpvvIJLhEVcms,2023-09-26 13:32:13.694458,38,70
536,3,fdfKwaMTpZcwrR id fCijicHftM WPdWAcdshiMOQju PxETKqAopGOIDxfXtVITKIUMFKoohSNiqnFISBpDSXeOAFIAJrReJzT,2023-09-26 13:32:13.722453,9,69
537,3,pbcCOyMtivwTuMreWikWOREahwJRdWWxfviVWQDBXERkrWquchkkjFfyeg rkwUmeMCLtaVxpEfbzzPeFXzjoWSjODHlVeAsxchy,2023-09-26 13:32:13.745454,16,225
538,4,whDQIoTddUFyvBYbUHHpoEspkXmdkOPrYdbnIcCIvnwtfNZFhRnfEFyzNGQkPDYLUSJvNIjSPZjqivoe eYQfOPvQsiSiIjFDbVL,2023-09-26 13:32:13.769452,25,82
539,5,UtypDUwbTMR BZsoHBOLliZEBrD jGuktFw OUPCObHseeRYgDuxVxKlrOTypoDUyMYclfYtw tRMpBhbkwDuwEUEBEFdRWmrHIz,2023-09-26 13:32:13.789450,42,188
540,4,bxKohVnbURgJckSNScNP zlHrAOydkOcsXEtuaVEreSIhBMOqcIsRgdtGGcjcCnZmUWHBcFMhbHSyeDwfRlmhlYkLTTDxSLPpxAb,2023-09-26 13:32:13.806450,23,96
541,5,wQPWAaestzHqNEDOT lexpFIbwHIhg qftuFzjQTtodvqbBbgYUjluWXGdKVwhkAHLAkGsgSvYRcaREwALmjLfIvTnybhkUSEOQV,2023-09-26 13:32:13.828451,13,9
542,3,ZJM vxKYmEWqYoIxmbtDrShvIChWZHj nyLCHmAUlVmbUKyJLIbFBCZSBjaiXeubzetpSIqqHXPVRCKNFvsblZPBtCVibdNmvxRC,2023-09-26 13:32:13.848449,34,42
543,3,oxSRJcHgPsDbEcUfCtpryQyB kOEnfrnrxqwssTUGKGfCvxqRVkZoCMsRSJcuNcSKQcEnuHIEqnUdAFcKdoJAGXDBzGyqqGbPuJl,2023-09-26 13:32:13.865449,9,231
544,4,KsMOAZJQVQUJoacgvGSrix xmfieOBEQXJtwYvxQIjPCiMqsAHKmFanKGmbmpjuVDohsmbBYhnKwgOepsUxYpiWIFPnKNhaPFsPZ,2023-09-26 13:32:13.881491,23,186
545,3,ma MTesakrqJNafVpqjpFzTPtftlJpvJamyGrDPxoKHxmKtrGSYJHHyO  YRKAtmfoqrqidwYswWfxzvnwdMWmuXZFGRxjEvfNkw,2023-09-26 13:32:13.903465,36,212
546,3,eDENIpJJOAAfzaqqtSZDSUCcslLRNJsQCiRPHFqVHYCxgNDlYUqcEvIfGEXVyeaHajpSfzWTfZvRiaNQYDXWIcRWoAuPgpGTHZKi,2023-09-26 13:32:13.924461,5,199
547,5,WCfuSGOPAsEBYiIKubDYAeoNVGSkxiTaRGTwSZgSNWbW rIOgvpEDEOdQtK CZqsElyknJSMbFMwYTTYjaDoGqAx b lD gr kmm,2023-09-26 13:32:13.950462,11,87
548,3,gYFaIRSvLGVeCTGRzJOrVkXrhQcEbnNM IeqCZIwWJZxuEoMBxoWQrcekMQlbwbG gJjfHVWOWKWVKiZRywmKRGnMyotLSHhQVhT,2023-09-26 13:32:13.970562,14,125
549,5,TdwLGoammMEelKngcZJu ucx DLtsVXSXFGmFa arDMbTbDWwyhpmJyHZovo MTAwbUZUGTeIStuRXAaNEQLnnTcXONqwVEBXyCx,2023-09-26 13:32:13.987561,2,39
550,1,OXszIIbBAIbZuGYdDWIbefjyIfzJWvNwmozPBIXtyhKIYZRDzCLSGjFUfqnoxvZRWKBsUlLIufkDkBTfgZAuupbOXuuPIoUC  dZ,2023-09-26 13:32:14.001417,17,201
551,1,AaTkNToTgUo ZsuwmNQSmtQPdooKjbSLhfCuRnoVnZrpBDKexwzseTcLTSEHwOPZKAmFwpEaQMtzBAwmPZrAOBYyXyNGHlcWbuiF,2023-09-26 13:32:14.021473,2,188
552,1,VLgqPXNpBAkzMmiZNSsZ QKJD UfvSEMncFzXBpHzJVTAZavXtjAvyqujpXPpYOxdQkcXzzcIA jTcFueEqaWhkbSGtntIkvVWut,2023-09-26 13:32:14.041632,14,161
553,1,sQKoKpYHsPtKifsWCCaMTTuxTPvxkFsLArevmXajpyHSWZHSmNWoqtOdNQFTvlTRfTURH aDvnWFcX OHengO loCjRItziSDvOI,2023-09-26 13:32:14.071693,34,65
554,3,gWYzsbKLvPe FPfNAKKTdMfxJHCdEAzKIDqFnkNPdKcMapVdUFSWICjTlJboTKhMuhziaVEbnxaOPwIgFtPFdgCqmfLDVGFXOBd ,2023-09-26 13:32:14.113617,2,38
555,2, mvjVkMpYWNYTkjQcKzoHVGFZEOPZlOQgvMnKIyRqGlXdQzjdOzlhuwFZNf ayZyCAgtDwAfyFOrMadYlHIXMsTCubDvz tzcvwe,2023-09-26 13:32:14.190606,13,153
556,5,IrFJuMWGAezwzuwIdfLdLvhLnhSwYUWFgzJRDElIWEtdxziBKWoZXDyfzkQarYukGWOcEhhicSoVrZkodv ADmuscvOVPXoZpEd ,2023-09-26 13:32:14.227600,32,91
557,2,QvqJgTyZhltiWUPiOGlGvKWXtWHfw ewjFDYRnOQKvoGpmlMueGbLlHwbrlTgHjqBKK kfqQxJeOVQlmrrtYniFaSHixaxCisHaP,2023-09-26 13:32:14.273611,33,241
558,2,spicMEzXjhutpUNkWfBJIlAEJqRgbnnfPYmCFHTxfgTraUCqKFQVaqfouHDqHzMPAQIypuJApfGYoWSVJRqWsHAaAXcFrovosCCt,2023-09-26 13:32:14.320251,1,114
559,1,CaRFDRJZFbrBHWcTRRLwpdLllRQwbzNFUXkORdpqRNlUfVnmP dKnLezIIHqIIEsIEakeBHrnMqqDVfGLlUkRHzrzpdERwmJiqEq,2023-09-26 13:32:14.343298,28,52
560,5,CNxLrvLrWQqGdtKDNhiUczbcsRbJLpqyoVPvPZAnywHGtOrTSIuvyOLmnEjkUat IaESxm UHRgFJhdHbkGisBSOTyIekSVspmbI,2023-09-26 13:32:14.363297,49,146
561,4,vcBHbCansTjoCrxHvJaBBtxKwHYzigSPTBIrhjXzeTzjYQCpQVgtVkwYvKtWfkvGMfXEjSpfPMDmEoAiBdwzNUMuKMlrRIkUDvsa,2023-09-26 13:32:14.383296,2,125
562,4,zYVGQlUJYiIrsdpiybINmOPrcoYZdEYNaJuuEABRjHzVmHhdgxt DbLXIXFxjTUkZluqyOYisKKeHIgRlmkLXNZLfHhYkzoioLHU,2023-09-26 13:32:14.399298,12,239
563,1,eWdEWiSVDsZRyeAlHaHELVkXNdpjUPWezvckBqDPrrsxDyhbyIbGvRkhFnikPayxsvLRlROYYOBaLfwlL JBHNlyknVaOKWJbKai,2023-09-26 13:32:14.417299,40,15
564,1,dNgqLIEXIcMulBrXd rcZcGLBYBlXSzZTzfnaevQoOFAoJNUICgddZRyaYXeVlPhYnwNxUk DqfcNyhPC zKehSaAqDLzDAwugAp,2023-09-26 13:32:14.441307,15,69
565,1,AyfsllcvdvDOPDQwkXwAdejzeEjhstzRqdTwyEIqoKQNXDchfrzbZGNonv LRRCsOcWaocEjoblLKcrnCsPXIbCNvpzNfSVXk NP,2023-09-26 13:32:14.465300,33,58
566,1,BtBtuJpdxsNaneFNKhQEhdQZ HwIvmuglocQaXlVfZOhiuggiHJWMEFHMsaOstHDEQvczkyfAUVoMewAgFOWYlhaRmyJTnPIVDer,2023-09-26 13:32:14.486300,43,237
567,5,VMxKWtK NsoGFWGniLvEXJTTENhTzryZrakMrfgxmdakblOZhorWHnKFoMYgvzFDeWRobFZLaikIJfSZrikkbgroyvJfNyntDNJz,2023-09-26 13:32:14.510302,19,217
568,5,XTpkHDfqRAKezxiX VOfF arxVyDcDmzpLnVsmPSSFytngYFEAYIxuGyegvJZLUhUm XGv wzShBeJaqiyBcULEhrYzblMInCbmN,2023-09-26 13:32:14.534298,2,189
569,4,FpIevpQFjbGXhPakNdLKijuvjL LPUZjbKWuvXNUMlDptEZKGCrEAvJorUmiathONbfOcTsrKfcFjfHkNwHMMjGlwbxUfLJbhmGm,2023-09-26 13:32:14.559299,35,156
570,4,b mFCsiSatXebnmbzwKTbYndGWI jmoWIsYlkNclonKUKaZKUdMzQhgUmQtLXRFEnFxTHnaizymqoIyWsuewVCJQFgRgtiBTWmyd,2023-09-26 13:32:14.582299,28,230
571,5,CKbBuSssuvtTDXsadbqRbru XFIOzpdmNRmiPdOxXtUqlIrHkgCTWsfxd aGiGFAaTcMVrZuuDlwJhtlzlpMVtShpwMZtIhDtYXe,2023-09-26 13:32:14.603317,41,207
572,1,TpEnCUQLtEZywYvkqjSlczNDyzqUB ZgmFtpoLeoEwFSZOHoCCrNUZwocWAVW eceoZD lccjjINekPPQTEGkktciFGjysQPKSGE,2023-09-26 13:32:14.623300,40,176
573,3,TmQCrySxGlKgEEuUCkFfozaRvxDBbMg XvDMipFHROLIsfettRGnffbBmkghFXttWIpDTnNgxqvzJwiofY iXVMlror KYffCUUD,2023-09-26 13:32:14.642300,10,73
574,3,hIOfFyLswFYZzNTniQkilZavsNp kwpXNukpEaXOjucumyYecFZNtllzdPGObsYHnoPfOlWcA lPtvi pjs pEn xhvNhF zkwPA,2023-09-26 13:32:14.659299,31,225
575,5,iIAPzUtVIUqYmMBJfGxWuOvphRkQeVEOtBEhYYPwLmFIIyndQzFkSJHwGAo pejQOSWawSsDxwsikMVCiqjSqxFiNsdTngrjZvrP,2023-09-26 13:32:14.678298,40,143
576,2,sSAOmFwCRkyMFwWHBJsympFvmAieMonpvKjdNuRmfTJIVaEsVmfFFCqUdFNHgzMauM cAnaSKgByKsuSVbeJhJSMwKtLcTbuztTv,2023-09-26 13:32:14.707300,47,155
577,4,wxePCMRtHdHSjwLXAcnpVxWyrmrUJppYMZlemioBBUuBCgVrodonyp RnaSRDBMIUUkJVCQFxhZyFXpCdK RiXTBbDyTIhNOeiyg,2023-09-26 13:32:14.729297,19,59
578,4,uZYAzVn zjZJucjPOjfGEXFtjjHILookURgJafgqeLqNxfxVmaOoiZtzSLIfuDdwgncNBvVgSepVmQxinXYEOASpLkfBjSjYhAwZ,2023-09-26 13:32:14.746298,50,159
579,1,MhSHS eXfRtFuxMFQGCDphgmFZgDHqzAXfyRVhMWFAnBeUABUatzIWVTwEMIxZuIIByL qcWAZOaNQzNZRjXtrCNPdvUHakhKSul,2023-09-26 13:32:14.766297,44,92
580,3,qRFAxLTvNH dNIPrKFdGfJEexISTofPY BBz m IaSTGVXmQiaFShkCLYzRzmkYoGYzHkfrzEMdFYuES GDHeYCSUxxLmGLcrTHH,2023-09-26 13:32:14.793311,48,147
581,4,ntFvZKzFaXKjXjmpymtBXKyMgdBsTxJAXPLkQxwEqowaNgpdVxPFdVzHpAyWNVkzveZURiWwDAMXEIZeFlREKRSgygIQfh SzCXr,2023-09-26 13:32:14.815299,5,114
582,2,aVriDs fEkCQRdZDLNZrPkJTLtbeOwuGQScCYfrShrBjMaUkhxdluyImadHJsuQCNHOeSJqNTJsiIloFai  cxwPUjnHvWyfYWND,2023-09-26 13:32:14.838299,42,27
583,4,FzYMFcGtHrlACJljibXgTlEdEIdLpxapdfLcZJeoddjlnaJLfVmdWCPMiTQTzQbvUJMPTBECVmgCZIOLCJnLXYvbVlUCEJPTYExF,2023-09-26 13:32:14.863299,15,176
584,4, xioVTUkrqgbLHzMJzcRHCFXaMDnrDhxxDmHtRUXMSrPxsxgjtNAijmsyLKQosnAgYbiZfdapgUQZsaqZgyUfTymxTCUnJAkicov,2023-09-26 13:32:14.890300,43,101
585,4,ZPsWPzCtc fTJwNQMDSywsVwwCcGRSsrqLHLONCdaLrVbZrDviboceHuxsp EAiYolypjOsbonKDluKYcFcTSrdKvtGdNSeYxjEv,2023-09-26 13:32:14.922300,7,119
586,2,OpwbCjUWXIaQmxxhGTpwOsnltssXpHrDqALeFHQdlJqOdZveVfJdSIakSPNqaQovXuoRhUfGlkpnKhZHUvnqlXlscjihLITKvJfl,2023-09-26 13:32:14.941301,8,32
587,1,AQcOAenqQhmHQuTevHVBMHwLfUIdotiqxStGRXYmYdpnoMNSOXXOFLbfdTboMEC amqqoIsIJIzBtGMzeslbRYGkFXYEOADLoSlh,2023-09-26 13:32:14.962324,39,226
588,4,vqZVhrHlyxzxHRwAgGFUbtWHYjAPzypkKdXHOHrrEGvUYmvvSLRVrUGkkpmmYyLzUrwVlujFtvVWcUjKOaADKULVGmvmZigqkNNO,2023-09-26 13:32:14.981299,40,128
589,4,OyCdANtNCjQDvsPnEywGDJeJnsRMjvcSkcEzasVo vnbjVERKvznmIGuZIHfKzhaAmVVeYjohYtniOlDlmAfKVljlgrgSbMoSciS,2023-09-26 13:32:15.000303,5,166
590,4,aXeuSIMVKClxAXdEst bRWWgcCHtNOdosyHNTzLpAHNDtEN DodvnAuMgAdYjpUArXbMOsJtsshIxHYVCekXqHdTbrlEeGfmmeNB,2023-09-26 13:32:15.024298,43,92
591,3, icvfpsBYIVLlAglnChYoYSgjzqhpdpDUfCTAhfKePxOPUXcLLxPNPpkVyilUeesWaqmiOKTNQApodYzZlqzpLHnRcLaqoKpnGin,2023-09-26 13:32:15.044302,24,242
592,1,AxPILOWCuiWHbaSWWvMZRizZCgdDcIWjcW GlxoHvgSLHVlZUCtUlECFkKeRU ZlqTEvbaVRPMraQQqapBofmjeEdLHk xwbBeQc,2023-09-26 13:32:15.064298,12,143
593,3,LQJiwFPzcFEHtzqrWggxKuRiSszVfqtCuRgbMflNaEZHGEFCRdoQxyiLmJ qsYSuoyyMUixybATmnxOoeiDajyOEsiMMs xKrgBz,2023-09-26 13:32:15.081298,11,207
594,4,aUJTacDAIPyvJPnewoxrbWLfhTOeSuKHTSHNUVwoDsv uUwHqqxCPoATsnBsB pRLQJpwTvfZXWCycZrOEaVSP POFYkefWmbjLm,2023-09-26 13:32:15.099300,7,35
595,3,TvNlEfiOoZhIkwOfRREmAsLUWVNSIyAvHhiZmeyZoLYQSxjHrtKrpfI PtrcCTsCqbSO UrnUsrRkbbDgeYcdeEXRQSFmofNd nA,2023-09-26 13:32:15.120303,45,160
596,5,JFyijvXABvtseKywlphvl zQPWdKnzDpHdRMcQuqsOUNTHqkoLTgawVUWZVqRByUzowsNgWTBHwZAREXrruicNBmTcdMtXQtcbRe,2023-09-26 13:32:15.139297,50,50
597,5,ePDkXOYBAGhpYSXSI FVpkaKKVDINBkmFNPZzuRJxBaUaLkxKxnquZFYUzCdsoqeSwqhzpCYHIZCmivKvBYcGcwFesPpPQDtYsBO,2023-09-26 13:32:15.158303,2,137
598,1, tGTJuEJGyGKCacmTbIJbArHbJqmbO liQEjWerKazlZDBSQUgJGlYaznKDhYBCZCxHHTeptoiZvmmLfXCzUYuZaumEJlSiXUCFZ,2023-09-26 13:32:15.177296,40,96
